crop,district,year,area_acre,production_mton,avg_rainfall_mm,irrigated_percent,fertilizer_kg_per_acre,tsp_kg_per_acre,urea_kg_per_acre,dap_kg_per_acre
Carrot,Habiganj,2024,2647.56,14129.26,2904.5,74.7,181.6,52.3,76.4,49.9
Carrot,Habiganj,2025,1794.39,10884.98,2006.3,60.0,145.7,13.5,83.3,11.5
Carrot,Maulvibazar,2012,3765.56,29522.68,2994.8,61.6,210.6,56.6,122.0,48.6
Carrot,Maulvibazar,2013,3323.72,17459.43,2783.8,71.5,112.8,43.0,48.4,27.5
Carrot,Maulvibazar,2014,2737.2,25144.69,2453.9,61.8,104.6,42.5,118.6,38.9
Carrot,Maulvibazar,2015,7485.24,53712.3,2626.5,68.1,173.3,48.1,53.9,24.4
Carrot,Maulvibazar,2016,6780.24,43105.47,2146.3,76.1,239.6,36.6,199.6,11.6
Carrot,Maulvibazar,2017,5383.89,18192.66,2989.8,41.6,75.8,39.5,189.1,37.3
Carrot,Maulvibazar,2018,7108.78,59922.32,2570.0,53.0,79.4,36.3,109.8,21.5
Carrot,Maulvibazar,2019,5030.62,49208.5,2405.9,91.0,180.8,14.9,75.8,49.7
Carrot,Maulvibazar,2020,1200.65,10233.4,2229.2,41.6,111.9,12.2,183.6,44.2
Carrot,Maulvibazar,2021,6576.2,64512.49,2122.0,66.5,203.8,10.5,65.2,44.2
Carrot,Maulvibazar,2022,1353.71,10341.72,2967.1,45.9,63.2,52.4,159.0,24.8
Carrot,Maulvibazar,2023,3641.37,12131.54,2402.5,52.0,228.4,27.4,40.4,33.6
Carrot,Maulvibazar,2024,2815.33,11631.72,2191.1,84.9,202.2,24.7,230.4,23.2
Carrot,Maulvibazar,2025,1771.77,13004.51,2760.1,47.1,169.0,14.4,141.1,50.2
Carrot,Sunamganj,2012,7989.56,36821.06,2504.7,72.2,97.2,19.5,86.0,51.0
Carrot,Sunamganj,2013,1439.58,13920.97,2154.5,90.2,101.0,25.1,77.3,23.6
Carrot,Sunamganj,2014,6432.41,60967.75,2472.0,54.8,68.1,32.8,120.8,34.6
Carrot,Sunamganj,2015,1345.27,12977.47,2285.4,58.0,122.6,31.3,107.8,28.1
Carrot,Sunamganj,2016,5652.66,54276.9,2819.5,94.2,106.4,58.8,103.7,46.2
Carrot,Sunamganj,2017,1560.03,12535.27,2479.8,58.1,158.2,34.9,107.5,12.3
Carrot,Sunamganj,2018,7231.36,48039.95,2977.1,47.7,124.7,19.3,185.8,28.1
Carrot,Sunamganj,2019,4515.81,21180.09,2229.0,66.6,124.7,31.5,136.1,28.8
Carrot,Sunamganj,2020,2576.35,9304.1,2271.1,46.6,199.9,52.6,119.7,21.5
Carrot,Sunamganj,2021,5033.22,33237.06,2113.3,94.8,98.6,59.9,127.0,14.9
Carrot,Sunamganj,2022,7663.12,45810.89,2937.0,53.0,211.6,32.5,119.1,27.0
Carrot,Sunamganj,2023,7849.31,51989.29,2768.2,48.8,150.9,27.1,92.1,19.7
Carrot,Sunamganj,2024,6209.69,61768.19,2298.2,49.2,157.6,16.6,69.9,13.4
Carrot,Sunamganj,2025,6633.27,26412.29,2220.0,60.0,203.5,21.1,221.6,15.7
Carrot,Sylhet,2012,5652.54,30179.06,4776.1,77.3,91.7,37.8,103.3,44.2
Carrot,Sylhet,2013,5786.86,28052.01,4288.2,82.1,226.1,50.0,139.3,12.9
Carrot,Sylhet,2014,5883.98,47344.93,4124.4,43.6,135.9,29.8,239.0,13.6
Carrot,Sylhet,2015,6463.41,48626.43,3423.2,48.7,217.3,26.4,108.0,30.0
Carrot,Sylhet,2016,6618.32,25682.26,3928.0,72.6,153.7,32.5,157.4,22.3
Carrot,Sylhet,2017,3203.98,25225.75,3890.2,44.7,69.5,64.6,188.6,36.4
Carrot,Sylhet,2018,5657.56,18644.31,3224.1,40.7,164.5,53.7,214.9,17.4
Carrot,Sylhet,2019,5632.22,39700.98,4901.5,49.3,236.4,44.6,152.2,43.5
Carrot,Sylhet,2020,6071.19,37438.96,4966.8,94.3,201.6,38.8,81.5,33.5
Carrot,Sylhet,2021,6736.6,49418.58,3589.4,81.6,129.2,32.3,54.5,51.7
Carrot,Sylhet,2022,7004.0,48082.57,3015.2,88.7,241.3,26.6,226.8,43.2
Carrot,Sylhet,2023,2101.49,10168.81,3622.0,70.1,159.8,63.2,158.3,48.3
Carrot,Sylhet,2024,664.07,4547.85,4554.5,56.4,84.2,58.0,114.0,24.7
Carrot,Sylhet,2025,7742.66,65795.2,4302.7,69.1,239.3,63.6,161.4,35.3
Carrot,Bagerhat,2012,1109.75,8310.4,2190.9,92.1,186.8,28.0,228.8,14.8
Carrot,Bagerhat,2013,2234.23,13703.91,2811.7,53.4,175.7,27.8,79.9,51.9
Carrot,Bagerhat,2014,7732.92,43532.41,2856.6,80.4,64.7,30.4,197.4,45.6
Carrot,Bagerhat,2015,907.71,3794.73,2801.3,95.0,244.5,39.5,225.7,40.8
Carrot,Bagerhat,2016,3884.35,23425.26,2235.9,41.0,105.1,22.3,144.7,31.8
Carrot,Bagerhat,2017,2984.68,18854.38,2348.5,77.3,204.0,11.0,62.4,29.5
Carrot,Bagerhat,2018,3049.89,17358.17,2104.6,67.9,107.4,45.4,48.8,18.5
Carrot,Bagerhat,2019,7971.45,56671.77,2271.6,55.4,214.9,57.1,118.0,49.7
Carrot,Bagerhat,2020,7470.54,64087.12,2947.5,46.5,93.8,39.5,213.8,30.2
Carrot,Bagerhat,2021,7408.78,57232.74,2078.9,57.8,74.2,44.3,48.8,45.4
Carrot,Bagerhat,2022,4198.1,39031.15,2516.0,84.2,208.5,48.1,205.0,45.7
Carrot,Bagerhat,2023,7767.41,54755.74,2939.3,90.9,142.4,13.4,129.9,40.3
Carrot,Bagerhat,2024,1351.69,5984.07,2325.2,71.3,197.2,10.4,234.7,50.8
Carrot,Bagerhat,2025,3878.96,16380.79,2114.8,59.9,232.3,40.1,57.4,15.5
Carrot,Chuadanga,2012,5384.67,32993.76,2273.4,53.5,109.7,58.0,192.1,49.8
Carrot,Chuadanga,2013,1452.39,6205.62,2555.2,71.6,151.4,41.5,174.0,11.9
Carrot,Chuadanga,2014,2464.41,15513.57,2378.1,64.6,237.0,24.0,165.0,47.5
Carrot,Chuadanga,2015,2001.38,19563.01,2549.6,84.8,236.1,49.9,128.9,34.0
Carrot,Chuadanga,2016,6929.96,22852.44,2449.6,84.7,166.9,28.3,170.2,50.0
Carrot,Chuadanga,2017,3792.38,20748.86,2036.5,40.2,193.4,53.4,149.5,12.2
Carrot,Chuadanga,2018,989.54,4261.56,2424.0,60.4,173.0,51.8,204.4,23.3
Carrot,Chuadanga,2019,2939.31,26431.47,2480.4,85.9,206.1,28.6,150.7,50.0
Carrot,Chuadanga,2020,1719.76,8068.68,2557.4,55.1,188.0,28.3,183.1,49.8
Carrot,Chuadanga,2021,5641.83,41868.2,2824.2,87.4,103.2,48.0,83.5,43.1
Carrot,Chuadanga,2022,2723.1,13984.67,2079.5,82.3,208.0,45.6,189.2,19.9
Carrot,Chuadanga,2023,1858.06,15486.67,2990.1,77.2,132.4,17.8,212.6,40.5
Carrot,Chuadanga,2024,2352.11,15791.03,2521.5,71.2,176.1,26.1,92.9,23.4
Carrot,Chuadanga,2025,1522.75,15044.22,2113.6,85.2,139.1,20.1,152.0,39.4
Carrot,Jashore,2012,2688.66,9918.04,2812.3,79.6,120.4,26.9,153.2,49.3
Carrot,Jashore,2013,4181.93,18493.82,2516.9,60.9,179.9,11.0,110.6,47.1
Carrot,Jashore,2014,5945.81,37277.54,2387.5,83.3,128.1,55.0,210.5,52.8
Carrot,Jashore,2015,3780.06,35217.68,2722.3,87.7,133.7,57.0,89.6,16.9
Carrot,Jashore,2016,3650.83,20574.39,2855.9,46.2,116.7,29.4,107.9,40.8
Carrot,Jashore,2017,4416.86,19144.15,2700.9,54.2,236.8,22.4,126.8,13.8
Carrot,Jashore,2018,4006.44,32655.24,2400.5,82.2,191.1,51.2,180.5,54.8
Carrot,Jashore,2019,1538.9,10331.01,2831.8,75.5,68.2,32.9,125.1,40.5
Carrot,Jashore,2020,1523.99,9464.46,2510.0,62.8,190.6,37.7,192.4,48.5
Carrot,Jashore,2021,3134.67,21412.16,2019.8,53.5,142.2,29.7,199.2,11.8
Carrot,Jashore,2022,6959.5,22509.12,2252.8,41.8,157.3,22.0,212.5,35.2
Carrot,Jashore,2023,7340.63,44293.43,2992.8,92.3,85.6,63.5,233.7,39.8
Carrot,Jashore,2024,7422.45,45412.48,2577.3,75.7,221.1,61.5,207.6,54.1
Carrot,Jashore,2025,1791.0,16408.44,2402.1,60.3,211.2,53.0,159.5,34.7
Carrot,Jhenaidah,2012,5669.13,22125.11,2064.0,53.5,169.7,16.9,196.0,31.9
Carrot,Jhenaidah,2013,3162.89,21016.38,2930.2,72.8,102.7,55.4,149.6,25.0
Carrot,Jhenaidah,2014,4688.33,15713.82,2095.2,93.8,198.9,29.5,199.3,53.2
Carrot,Jhenaidah,2015,7682.0,25609.6,2455.8,65.8,89.9,47.0,70.6,52.0
Carrot,Jhenaidah,2016,5750.16,39730.88,2457.4,89.4,242.9,46.2,48.2,47.2
Carrot,Jhenaidah,2017,4162.43,29855.44,2345.4,58.7,233.6,42.5,55.8,17.3
Carrot,Jhenaidah,2018,1621.94,13748.18,2273.5,79.1,151.3,21.9,123.3,26.7
Carrot,Jhenaidah,2019,5970.77,56149.63,2603.4,66.1,220.5,62.3,183.6,18.2
Carrot,Jhenaidah,2020,5061.21,16254.23,2703.8,55.2,88.3,23.7,178.5,16.9
Carrot,Jhenaidah,2021,1419.46,7956.79,2342.7,86.0,93.0,26.3,168.4,14.0
Carrot,Jhenaidah,2022,6149.46,51006.71,2421.2,80.0,123.6,25.7,139.3,17.0
Carrot,Jhenaidah,2023,2414.15,22848.92,2745.0,78.7,86.9,43.3,211.8,40.3
Carrot,Jhenaidah,2024,6793.89,36799.13,2106.0,73.5,64.3,61.5,118.9,40.2
Carrot,Jhenaidah,2025,5008.8,15225.16,2513.2,93.1,137.0,41.1,211.9,38.2
Carrot,Khulna,2012,3759.04,14055.27,1920.8,86.5,157.7,32.1,190.3,27.1
Carrot,Khulna,2013,2441.35,9517.79,1960.2,55.7,185.1,32.0,198.6,10.7
Carrot,Khulna,2014,6136.88,31974.47,1493.3,47.8,202.2,38.5,163.9,43.4
Carrot,Khulna,2015,1973.89,13639.75,1247.7,92.4,150.8,17.4,202.8,37.3
Carrot,Khulna,2016,5674.19,54680.97,1698.6,88.8,211.3,23.2,126.4,24.3
Carrot,Khulna,2017,1665.79,13324.02,1439.9,74.4,149.6,32.7,85.1,50.9
Carrot,Khulna,2018,3662.83,34944.35,1590.7,45.7,241.4,16.9,115.6,31.0
Carrot,Khulna,2019,6454.79,44360.93,1411.5,47.7,230.2,47.7,142.4,39.7
Carrot,Khulna,2020,4399.57,36815.48,1959.1,49.6,204.9,22.4,178.1,45.0
Carrot,Khulna,2021,538.3,3407.45,1825.1,71.7,101.6,46.2,157.8,49.7
Carrot,Khulna,2022,2466.75,17603.61,1704.8,53.0,81.5,51.8,81.5,16.2
Carrot,Khulna,2023,7665.96,65920.59,1337.2,77.0,168.4,39.0,47.5,44.4
Carrot,Khulna,2024,4276.48,30702.7,1731.4,76.7,171.7,18.7,98.0,39.6
Carrot,Khulna,2025,6008.62,23647.01,1231.5,73.7,106.5,60.9,160.9,47.6
Carrot,Kushtia,2012,3762.71,29373.83,2934.3,78.9,130.6,38.7,85.3,30.7
Carrot,Kushtia,2013,7199.98,27100.48,2893.1,54.7,151.0,34.7,110.1,39.3
Carrot,Kushtia,2014,2107.59,6486.53,2651.6,85.9,225.0,18.2,44.8,29.1
Carrot,Kushtia,2015,971.34,7038.81,2176.6,77.9,103.4,14.8,86.6,32.9
Carrot,Kushtia,2016,5892.29,26224.22,2841.8,45.2,73.2,44.0,68.7,12.1
Carrot,Kushtia,2017,5595.47,45482.13,2080.5,78.9,126.7,14.9,46.3,32.2
Carrot,Kushtia,2018,1801.98,9083.77,2021.8,82.6,121.7,44.4,41.2,19.5
Carrot,Kushtia,2019,7214.43,44799.87,2855.8,82.3,162.0,61.6,201.6,17.0
Carrot,Kushtia,2020,4587.2,28918.94,2040.5,77.8,204.9,19.7,66.3,44.8
Carrot,Kushtia,2021,3418.02,23330.71,2135.3,91.6,209.5,62.8,189.1,24.6
Carrot,Kushtia,2022,5901.93,53332.91,2294.4,70.3,76.2,60.8,183.8,17.2
Carrot,Kushtia,2023,2299.04,17703.0,2633.9,91.7,98.7,42.9,96.1,19.0
Carrot,Kushtia,2024,1527.49,13290.76,2280.9,79.2,85.9,15.4,101.8,22.9
Carrot,Kushtia,2025,4327.36,41683.4,2307.9,41.9,169.3,48.5,202.1,12.1
Carrot,Magura,2012,7141.64,68234.58,2990.8,58.5,188.9,59.4,86.4,43.5
Carrot,Magura,2013,4642.52,41463.67,2359.7,65.0,218.1,49.0,217.2,40.3
Carrot,Magura,2014,2050.84,18111.71,2992.0,90.8,107.6,46.9,128.6,54.2
Carrot,Magura,2015,3726.55,20254.27,2892.9,83.6,217.7,34.6,97.6,54.7
Carrot,Magura,2016,2691.21,12058.85,2680.4,49.9,147.0,10.8,77.9,18.7
Carrot,Magura,2017,5787.0,38363.19,2724.3,90.7,118.4,46.1,64.1,17.8
Carrot,Magura,2018,1822.62,17268.81,2449.3,64.0,128.3,14.5,200.2,16.3
Carrot,Magura,2019,5348.76,40540.13,2378.5,62.6,69.1,35.1,96.1,24.2
Carrot,Magura,2020,7551.57,30107.57,2341.5,76.7,187.3,24.0,199.1,21.8
Carrot,Magura,2021,6142.31,25652.54,2127.6,48.2,176.7,11.5,122.4,27.2
Carrot,Magura,2022,5322.01,23162.07,2351.1,43.4,243.8,60.0,191.1,45.1
Carrot,Magura,2023,4665.37,33114.36,2994.0,92.1,147.1,54.7,183.3,20.8
Carrot,Magura,2024,2596.93,15111.84,2409.6,70.9,181.2,36.4,91.0,18.9
Carrot,Magura,2025,4891.52,37021.19,2737.7,69.6,220.7,58.0,68.4,31.9
Carrot,Meherpur,2012,5487.52,37635.66,2471.7,44.5,183.5,19.3,119.5,34.0
Carrot,Meherpur,2013,5512.13,54206.53,2267.5,72.7,174.6,46.6,177.4,22.5
Carrot,Meherpur,2014,614.03,3993.38,2359.7,62.6,149.9,57.1,86.8,18.5
Carrot,Meherpur,2015,4283.83,35898.12,2983.1,91.0,220.8,43.3,180.5,26.4
Carrot,Meherpur,2016,1469.45,9353.69,2073.8,45.4,104.4,58.8,59.1,29.2
Carrot,Meherpur,2017,6387.71,48851.68,2868.4,44.6,136.6,12.9,57.2,28.8
Carrot,Meherpur,2018,7273.09,40673.89,2628.9,44.9,210.9,34.7,174.3,48.8
Carrot,Meherpur,2019,2425.75,9890.49,2166.0,88.3,153.4,36.7,65.0,40.8
Carrot,Meherpur,2020,7550.35,70984.71,2047.2,55.4,215.0,58.5,52.0,43.7
Carrot,Meherpur,2021,788.16,6095.29,2846.8,63.3,221.4,61.0,158.6,43.0
Carrot,Meherpur,2022,6666.19,56649.67,2460.8,84.1,129.6,56.1,136.4,20.2
Carrot,Meherpur,2023,2254.86,20374.87,2112.9,70.7,154.6,30.4,169.4,23.3
Carrot,Meherpur,2024,3303.4,15242.63,2085.8,59.7,134.1,11.8,224.5,23.4
Carrot,Meherpur,2025,7295.07,38909.3,2518.9,66.0,167.6,41.7,129.3,43.9
Carrot,Narail,2012,1925.84,14250.87,2218.8,67.3,214.8,55.3,133.5,43.4
Carrot,Narail,2013,988.65,8327.2,2199.7,72.4,231.0,38.8,69.8,11.1
Carrot,Narail,2014,1162.98,11180.63,2718.8,42.3,77.7,46.9,224.0,22.2
Carrot,Narail,2015,2344.5,10659.19,2903.8,70.5,68.8,21.9,135.7,14.5
Carrot,Narail,2016,5623.47,23736.45,2690.1,66.9,133.3,22.4,100.6,25.1
Carrot,Narail,2017,6555.5,38181.42,2536.8,43.2,204.6,14.5,116.3,15.0
Carrot,Narail,2018,6971.28,50698.6,2077.9,86.0,61.9,44.7,157.5,30.0
Carrot,Narail,2019,3871.84,26955.57,2927.0,47.3,170.6,33.8,52.9,51.8
Carrot,Narail,2020,3083.35,21350.21,2280.1,42.9,76.6,58.7,232.6,40.3
Carrot,Narail,2021,599.24,1827.07,2725.2,73.9,86.4,52.9,209.2,54.1
Carrot,Narail,2022,1570.27,5323.36,2005.6,79.6,111.0,57.1,47.1,25.9
Carrot,Narail,2023,7700.59,35445.17,2525.9,48.5,87.1,38.2,216.7,23.6
Carrot,Narail,2024,3448.65,17943.37,2668.7,81.0,110.7,62.9,208.3,25.4
Carrot,Narail,2025,5199.91,27928.54,2471.1,74.4,197.6,15.8,236.1,45.6
Carrot,Satkhira,2012,2397.58,12370.32,2467.5,82.4,166.5,46.9,216.0,11.4
Carrot,Satkhira,2013,4512.46,41262.26,2073.2,93.5,189.4,10.8,59.9,45.6
Carrot,Satkhira,2014,7276.67,69381.21,2855.4,48.1,208.9,56.6,56.9,44.3
Carrot,Satkhira,2015,6509.95,44760.12,2938.3,88.4,130.4,64.8,131.0,28.7
Carrot,Satkhira,2016,3783.96,17967.45,2165.8,91.7,148.4,47.0,49.1,24.3
Carrot,Satkhira,2017,4573.47,34314.86,2168.4,67.8,93.2,56.5,40.9,31.3
Carrot,Satkhira,2018,2103.89,18079.92,2690.2,66.3,91.7,44.5,76.0,28.4
Carrot,Satkhira,2019,2321.8,7115.88,2601.2,42.1,224.0,52.4,122.9,30.8
Carrot,Satkhira,2020,2770.42,17472.29,2677.7,88.3,130.2,27.9,92.2,32.5
Carrot,Satkhira,2021,4301.19,41327.23,2943.1,76.9,92.1,31.0,219.3,23.1
Carrot,Satkhira,2022,7014.52,23784.83,2058.3,77.3,183.9,49.8,230.8,44.6
Carrot,Satkhira,2023,3636.75,29490.8,2333.2,46.4,184.6,15.5,232.8,31.8
Carrot,Satkhira,2024,4328.32,15732.5,2615.4,46.0,159.2,42.2,113.1,45.6
Carrot,Satkhira,2025,2879.88,22663.97,2785.5,77.2,190.4,44.9,215.6,54.7
Garlic,Dhaka,2012,6297.18,41494.11,2484.8,42.5,233.2,64.3,95.2,50.4
Garlic,Dhaka,2013,4320.24,18734.46,2325.8,62.5,179.4,16.5,86.4,32.5
Garlic,Dhaka,2014,7185.3,22595.35,2984.9,81.7,103.5,34.8,174.7,32.9
Garlic,Dhaka,2015,5953.08,37310.82,2057.8,45.2,186.9,29.3,206.9,37.5
Garlic,Dhaka,2016,1942.56,15545.61,2477.2,77.9,200.6,30.4,74.7,43.1
Garlic,Dhaka,2017,2256.32,15801.17,2148.1,46.8,248.2,12.2,175.9,13.3
Garlic,Dhaka,2018,1846.73,14003.61,2503.2,66.7,230.0,24.1,128.9,43.3
Garlic,Dhaka,2019,2549.85,19761.58,2186.4,77.6,63.8,38.1,154.4,44.5
Garlic,Dhaka,2020,3945.6,24549.71,2716.2,46.6,185.0,61.9,94.3,46.3
Garlic,Dhaka,2021,2308.79,18167.73,2614.4,68.1,215.2,12.5,224.4,46.4
Garlic,Dhaka,2022,6195.59,55083.73,2357.0,46.7,166.4,54.9,94.3,38.6
Garlic,Dhaka,2023,1990.17,13523.51,2161.5,69.5,123.7,32.2,206.1,26.9
Garlic,Dhaka,2024,1739.88,15819.01,2416.7,73.0,158.2,18.9,134.7,20.7
Garlic,Dhaka,2025,4362.36,31247.82,2722.1,91.4,221.6,20.0,147.4,39.2
Garlic,Faridpur,2012,2798.76,27075.06,2024.0,71.5,227.3,32.0,144.7,52.0
Garlic,Faridpur,2013,4697.15,43967.7,2308.1,90.2,90.6,55.2,174.6,38.7
Garlic,Faridpur,2014,2636.01,9305.56,2845.4,75.9,143.2,11.3,148.3,38.0
Garlic,Faridpur,2015,3927.18,21291.82,2182.4,81.6,94.4,40.8,237.4,51.6
Garlic,Faridpur,2016,1839.52,9777.18,2570.5,58.1,194.7,41.5,165.5,15.3
Garlic,Faridpur,2017,5207.0,29426.81,2827.2,48.8,155.3,44.5,42.7,21.1
Garlic,Faridpur,2018,2357.38,20736.04,2214.8,61.1,236.1,62.7,192.6,28.9
Garlic,Faridpur,2019,7392.22,44719.7,2428.8,70.1,147.7,44.5,176.9,38.5
Garlic,Faridpur,2020,2041.6,19385.09,2528.0,46.6,147.3,51.7,56.9,28.1
Garlic,Faridpur,2021,3368.65,20781.54,2057.2,93.4,120.3,42.0,154.1,23.7
Garlic,Faridpur,2022,1244.73,7369.32,2087.0,65.0,217.1,44.3,115.6,11.1
Garlic,Faridpur,2023,1495.92,13816.98,2650.9,49.3,144.6,11.2,130.8,11.7
Garlic,Faridpur,2024,4752.47,16948.38,2473.7,61.8,62.5,51.1,212.3,52.0
Garlic,Faridpur,2025,5324.76,21349.69,2835.2,73.3,215.8,37.6,234.0,28.0
Garlic,Gazipur,2012,2141.07,21176.93,2372.2,84.3,243.2,59.0,131.9,18.6
Garlic,Gazipur,2013,1841.8,16658.79,2590.5,69.3,232.0,37.5,173.0,21.5
Garlic,Gazipur,2014,5127.34,26635.8,2394.3,49.9,106.2,27.0,191.3,17.5
Garlic,Gazipur,2015,2378.14,23558.65,2842.1,59.1,83.7,31.4,125.0,11.5
Garlic,Gazipur,2016,511.65,4236.58,2864.0,89.0,63.2,64.3,189.8,31.4
Garlic,Gazipur,2017,6099.69,28104.63,2552.3,73.2,154.5,57.8,93.1,45.3
Garlic,Gazipur,2018,785.24,5746.44,2137.9,92.4,106.5,39.9,54.4,45.7
Garlic,Gazipur,2019,4913.6,35165.38,2929.9,45.2,234.2,30.1,181.3,28.0
Garlic,Gazipur,2020,7702.85,60467.6,2193.0,47.7,123.8,33.8,65.3,42.4
Garlic,Gazipur,2021,1667.84,16398.26,2070.6,56.4,208.7,60.5,193.6,20.7
Garlic,Gazipur,2022,3265.19,25178.92,2651.7,76.1,214.3,53.8,71.3,33.9
Garlic,Gazipur,2023,5520.36,35404.87,2578.6,58.1,98.7,12.8,219.2,44.7
Garlic,Gazipur,2024,3709.94,11297.23,2787.6,61.7,192.3,11.4,163.3,10.5
Garlic,Gazipur,2025,866.82,6014.62,2889.6,73.0,190.8,32.2,97.0,20.5
Garlic,Gopalganj,2012,2116.37,6993.49,2682.4,71.2,246.4,13.5,52.0,16.0
Garlic,Gopalganj,2013,3039.0,20375.83,2067.8,57.8,123.1,49.1,194.5,26.8
Garlic,Gopalganj,2014,2367.65,18239.77,2419.8,73.0,95.7,20.0,156.4,34.0
Garlic,Gopalganj,2015,2322.79,15206.42,2723.4,48.2,105.3,42.4,227.4,30.6
Garlic,Gopalganj,2016,4945.97,28758.67,2880.7,66.3,167.2,61.5,60.4,27.5
Garlic,Gopalganj,2017,4101.27,38809.72,2593.2,63.3,182.2,38.0,55.0,24.8
Garlic,Gopalganj,2018,2327.6,21062.38,2746.6,47.8,116.5,24.7,96.7,32.8
Garlic,Gopalganj,2019,4088.75,29445.77,2459.4,47.6,79.3,30.8,133.4,37.7
Garlic,Gopalganj,2020,7562.22,34449.0,2540.9,41.0,241.1,48.4,65.4,20.9
Garlic,Gopalganj,2021,4306.24,31110.75,2935.1,92.1,141.7,32.9,196.7,12.4
Garlic,Gopalganj,2022,4321.29,42861.22,2870.1,47.4,209.5,50.6,239.7,46.3
Garlic,Gopalganj,2023,6558.11,53690.41,2053.4,68.4,209.9,15.4,188.7,38.3
Garlic,Gopalganj,2024,2372.35,17194.69,2393.6,54.2,105.6,51.9,105.7,18.9
Garlic,Gopalganj,2025,2579.17,16573.1,2267.1,67.4,154.7,24.5,192.7,37.4
Garlic,Jamalpur,2012,1813.23,11085.02,2838.7,51.0,108.1,42.3,75.3,25.3
Garlic,Jamalpur,2013,1192.16,10050.42,2128.8,60.2,80.7,63.2,92.9,51.0
Garlic,Jamalpur,2014,4766.78,26573.84,2194.3,86.3,192.5,55.3,178.4,10.8
Garlic,Jamalpur,2015,4093.82,22706.94,2779.6,51.7,103.9,37.7,192.4,17.5
Garlic,Jamalpur,2016,1875.23,13086.49,2709.1,70.8,130.9,58.7,224.6,32.2
Garlic,Jamalpur,2017,500.33,2958.18,2182.0,43.7,232.9,35.5,170.6,43.4
Garlic,Jamalpur,2018,5584.27,50720.07,2642.5,87.7,166.4,60.5,70.3,44.7
Garlic,Jamalpur,2019,3071.96,15238.92,2013.3,54.0,155.3,32.6,168.0,43.8
Garlic,Jamalpur,2020,3381.87,15516.23,2435.0,93.0,200.1,51.1,194.7,13.5
Garlic,Jamalpur,2021,5328.86,24298.11,2237.9,65.6,142.7,15.4,84.6,41.0
Garlic,Jamalpur,2022,1055.46,10131.75,2272.7,65.2,85.8,45.5,63.6,22.8
Garlic,Jamalpur,2023,6846.02,34290.99,2222.3,41.7,107.7,43.7,225.1,50.4
Garlic,Jamalpur,2024,4470.87,40609.77,2232.3,85.9,237.0,57.8,60.2,51.8
Garlic,Jamalpur,2025,3560.92,32847.61,2113.5,93.4,114.2,15.4,175.2,21.4
Garlic,Kishoreganj,2012,1791.62,7603.63,2704.4,70.3,106.7,31.9,214.2,13.7
Garlic,Kishoreganj,2013,7455.64,25159.65,2685.3,48.2,105.0,32.7,228.6,46.5
Garlic,Kishoreganj,2014,2731.37,13709.28,2220.2,92.3,243.7,33.5,83.6,44.4
Garlic,Kishoreganj,2015,4125.36,30375.59,2539.0,42.6,140.6,33.9,184.9,40.7
Garlic,Kishoreganj,2016,7489.42,32239.19,2859.6,88.2,151.2,32.9,97.7,44.1
Garlic,Kishoreganj,2017,6855.88,67235.56,2389.2,57.7,66.9,10.2,71.5,32.5
Garlic,Kishoreganj,2018,7462.73,59503.7,2353.9,66.6,221.7,26.3,170.7,11.6
Garlic,Kishoreganj,2019,2174.17,10153.35,2836.0,56.2,119.4,52.3,201.8,29.6
Garlic,Kishoreganj,2020,4354.08,31040.3,2818.8,80.8,148.5,55.6,77.6,25.5
Garlic,Kishoreganj,2021,3814.46,26712.4,2763.5,67.6,231.9,40.2,172.2,46.5
Garlic,Kishoreganj,2022,1562.22,6754.0,2680.2,42.2,150.0,23.6,75.5,28.4
Garlic,Kishoreganj,2023,3979.87,28115.68,2283.2,50.1,90.3,54.2,80.3,53.9
Garlic,Kishoreganj,2024,7903.87,78148.64,2915.7,87.1,199.1,20.0,186.9,54.8
Garlic,Kishoreganj,2025,4868.7,46674.02,2522.9,46.2,130.9,24.1,62.5,52.1
Garlic,Madaripur,2012,7681.2,70021.85,2726.1,93.6,172.5,63.5,89.2,11.0
Garlic,Madaripur,2013,6271.98,41375.59,2989.7,78.5,140.7,32.6,46.5,11.4
Garlic,Madaripur,2014,4052.66,31506.88,2412.8,44.6,146.5,16.4,143.6,41.4
Garlic,Madaripur,2015,3305.23,18355.05,2126.1,55.2,103.7,34.7,236.5,43.2
Garlic,Madaripur,2016,1862.63,16713.72,2349.1,78.3,128.2,14.5,142.5,34.3
Garlic,Madaripur,2017,5174.35,19682.73,2990.8,46.6,66.0,36.6,144.1,22.4
Garlic,Madaripur,2018,5022.0,23698.08,2709.4,61.2,189.5,64.5,228.7,38.1
Garlic,Madaripur,2019,5892.48,37728.41,2726.5,90.8,65.6,27.7,146.4,36.6
Garlic,Madaripur,2020,652.53,4141.22,2003.0,80.4,120.5,16.0,107.9,37.1
Garlic,Madaripur,2021,4080.42,15163.13,2256.2,66.7,246.5,15.0,173.2,42.4
Garlic,Madaripur,2022,7691.51,68597.03,2641.3,74.3,100.0,19.8,142.2,33.0
Garlic,Madaripur,2023,885.82,8757.79,2428.6,44.4,170.8,27.4,178.2,45.3
Garlic,Madaripur,2024,6458.87,48483.26,2755.0,57.3,69.9,21.9,58.9,49.4
Garlic,Madaripur,2025,2547.58,25288.43,2487.3,77.9,188.3,22.2,118.2,20.8
